link,created_at,uri,num_likes,num_reposts,num_replies,civic,text,source_feed,author_handle,handle,is_frequent_poster,did,prob_toxic,label_toxic,prob_affinity,label_affinity,prob_compassion,label_compassion,prob_constructive,label_constructive,prob_curiosity,label_curiosity,prob_nuance,label_nuance,prob_personal_story,label_personal_story,prob_alienation,label_alienation,prob_fearmongering,label_fearmongering,prob_generalization,label_generalization,prob_moral_outrage,label_moral_outrage,prob_scapegoating,label_scapegoating,total_engagement
https://bsky.app/profile/chadloder.bsky.social/post/3kns2wyiba22r,2024-03-16T05:16:26.299Z,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3kns2wyiba22r,252,71,6,True,I love that we're all being marched rapidly towards death and disability because politicians worldwide want to declare the pandemic over,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,chadloder.bsky.social,chadloder.bsky.social,False,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3kns2wyiba22r,0.25462922,0,0.5188027,1,0.2821423,0,0.09835357,0,0.054834552,0,0.055034567,0,0.17958881,0,0.6425397,1,0.65256226,1,0.78159785,1,0.68350184,1,0.8383737,1,329
https://bsky.app/profile/parismarx.bsky.social/post/3knszodnag223,2024-03-16T14:26:21.646Z,at://did:plc:5rxcpjus3ple6jpbuafvm4og/app.bsky.feed.post/3knszodnag223,265,50,7,True,"They care when TikTok does it, but they didn’t give a damn when Uber was doing the same thing around the world to get people to help it roll back taxi regulations — and getting the help of US ambassadors along the way.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,parismarx.bsky.social,parismarx.bsky.social,False,at://did:plc:5rxcpjus3ple6jpbuafvm4og/app.bsky.feed.post/3knszodnag223,0.32074678,0,0.115430765,0,0.13473919,0,0.36023822,0,0.12165971,0,0.30671462,0,0.23419909,0,0.5606721,1,0.13058984,0,0.698665,1,0.5165033,1,0.6314469,1,322
https://bsky.app/profile/phillewis.bsky.social/post/3kntqnr52bf2x,2024-03-16T21:17:38.670Z,at://did:plc:jmte4w4x7ukciit6lci6ziau/app.bsky.feed.post/3kntqnr52bf2x,229,57,34,True,"As housing costs skyrocket in this Arizona city, leaders have approved a program that will allow workers to live in cars amid an affordable housing crisis",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,phillewis.bsky.social,phillewis.bsky.social,False,at://did:plc:jmte4w4x7ukciit6lci6ziau/app.bsky.feed.post/3kntqnr52bf2x,0.013320025,0,0.0010945929,0,0.23731218,0,0.43900514,0,0.0758189,0,0.41383398,0,0.12616077,0,0.15587102,0,0.41932938,0,0.49777234,0,0.33997387,0,0.28525054,0,320
https://bsky.app/profile/chup.blakereid.org/post/3knt4e5hh622u,2024-03-16T15:14:21.077Z,at://did:plc:3h2rnhl4eqtoylezk6572ec2/app.bsky.feed.post/3knt4e5hh622u,241,71,6,True,"The nut of the problem with the TikTok ban is not that TikTok is good, it’s that TikTok has the same pathologies as the rest of our information infrastructure, which we’ve chosen to neglect for the past many decades, and only making a big deal about China exploiting them tacitly blesses the rest.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,chup.blakereid.org,chup.blakereid.org,False,at://did:plc:3h2rnhl4eqtoylezk6572ec2/app.bsky.feed.post/3knt4e5hh622u,0.103060275,0,0.3195837,0,0.25724247,0,0.46097034,0,0.1743793,0,0.41383398,0,0.22312969,0,0.6240222,1,0.46130028,0,0.7337092,1,0.64202213,1,0.7433518,1,318
https://bsky.app/profile/friede.bsky.social/post/3kntkevzxls2n,2024-03-16T19:25:19.346Z,at://did:plc:h5slgmcxfehhdfclzoe2wye6/app.bsky.feed.post/3kntkevzxls2n,302,8,3,False,"I am proud of all of my former students, who have taken so many fascinating and wonderful paths. But right now I just ate a cookie by two of my former students who now own a bakery, and they are currently my most favorite of all time.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,friede.bsky.social,friede.bsky.social,False,at://did:plc:h5slgmcxfehhdfclzoe2wye6/app.bsky.feed.post/3kntkevzxls2n,0.011560776,0,0.6067322,1,0.39833438,0,0.47125033,0,0.15540445,0,0.37569132,0,0.85167176,1,0.07531429,0,0.07080607,0,0.117053024,0,0.039772734,0,0.0573088,0,313
https://bsky.app/profile/ohnoshetwitnt.bsky.social/post/3knswltbh2622,2024-03-16T13:31:16.518Z,at://did:plc:qbvmzulle4ytussf2qpzoqqd/app.bsky.feed.post/3knswltbh2622,275,26,8,True,The fact that Bill Maher has Republicans defending him should tell you everything you need to know about Bill Maher.,https://bsky.app/profile/did:plc:z72i7hdynmk6r22z27h6tvur/feed/hot-classic,ohnoshetwitnt.bsky.social,ohnoshetwitnt.bsky.social,False,at://did:plc:qbvmzulle4ytussf2qpzoqqd/app.bsky.feed.post/3knswltbh2622,0.031684756,0,0.07105747,0,0.093667574,0,0.111035876,0,0.08192977,0,0.088129774,0,0.03946282,0,0.7783091,1,0.09714387,0,0.6114573,1,0.62631613,1,0.38630015,0,309
https://bsky.app/profile/lindaholmes.bsky.social/post/3knswfyabn22j,2024-03-16T13:28:00.334Z,at://did:plc:nnybt4xto5wei34knpj3kexp/app.bsky.feed.post/3knswfyabn22j,247,52,8,False,"It should be damaging to any marketplace that sells this “coobook.” It should get you tagged as a ripoff outlet. But everybody so far seems prepared to treat this like we do with endless efforts to scam people online: “Oh well, just get used to it.”",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,lindaholmes.bsky.social,lindaholmes.bsky.social,False,at://did:plc:nnybt4xto5wei34knpj3kexp/app.bsky.feed.post/3knswfyabn22j,0.15324512,0,0.21174517,0,0.4026623,0,0.29645208,0,0.09568947,0,0.20442122,0,0.26557916,0,0.6159591,1,0.63709265,1,0.7075421,1,0.8026883,1,0.6868536,1,307
https://bsky.app/profile/gabino.bsky.social/post/3knt53kzb2s2b,2024-03-16T15:27:27.131Z,at://did:plc:blxykzzlsjqc5pxtpux6ogvc/app.bsky.feed.post/3knt53kzb2s2b,223,71,8,False,"Remember: When you read a book, write a book, buy a book, hold a book, smell a book, get a book from the library, look at books, or talk about books, your body releases booxytocin, which makes you feel better and live longer. Get more books. They’re good for you. It’s science.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,gabino.bsky.social,gabino.bsky.social,False,at://did:plc:blxykzzlsjqc5pxtpux6ogvc/app.bsky.feed.post/3knt53kzb2s2b,0.025792383,0,0.18036744,0,0.3732835,0,0.6264378,1,0.14417121,0,0.37748483,0,0.38088503,0,0.18226859,0,0.26035988,0,0.58355236,1,0.13947292,0,0.10417387,0,302
https://bsky.app/profile/saramchenry.bsky.social/post/3kntr4xlrz422,2024-03-16T21:26:07.452Z,at://did:plc:tddqx46gl26ydpogdgtjuykw/app.bsky.feed.post/3kntr4xlrz422,247,47,7,True,"So you're telling me that people can drive massive lifted trucks through my neighborhood, and run gas-powered leaf- and snow-blowers all they want, but when I use my inhaler about it I'M the asshole?",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,saramchenry.bsky.social,saramchenry.bsky.social,False,at://did:plc:tddqx46gl26ydpogdgtjuykw/app.bsky.feed.post/3kntr4xlrz422,0.73663366,1,0.28784943,0,0.28362978,0,0.2922344,0,0.6125454,1,0.42862403,0,0.6626418,1,0.5909642,1,0.14798605,0,0.43860343,0,0.6364559,1,0.4151047,0,301
https://bsky.app/profile/its.cassie.baby/post/3kntjyscy5n2v,2024-03-16T19:18:32.788Z,at://did:plc:itmpwirfkflfklzxfbkhknne/app.bsky.feed.post/3kntjyscy5n2v,239,53,8,False,reminder to everyone that the good trannies u like can see how u talk about the bad trannies u don't like,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,its.cassie.baby,its.cassie.baby,True,at://did:plc:itmpwirfkflfklzxfbkhknne/app.bsky.feed.post/3kntjyscy5n2v,0.4645176,0,0.33484155,0,0.17340991,0,0.119989015,0,0.11749236,0,0.0834797,0,0.161658,0,0.8059908,1,0.11032391,0,0.77476823,1,0.54330903,1,0.47698462,0,300
https://bsky.app/profile/jameeljaffer.bsky.social/post/3knst4cru622w,2024-03-16T12:28:54.641Z,at://did:plc:eqtfqntwixcnk2fn6im5ntwr/app.bsky.feed.post/3knst4cru622w,252,32,11,True,This framing is really something.,https://bsky.app/profile/did:plc:z72i7hdynmk6r22z27h6tvur/feed/hot-classic,jameeljaffer.bsky.social,jameeljaffer.bsky.social,False,at://did:plc:eqtfqntwixcnk2fn6im5ntwr/app.bsky.feed.post/3knst4cru622w,0.029445656,0,0.50238425,1,0.27179828,0,0.11456946,0,0.40100136,0,0.09290418,0,0.22435349,0,0.101003475,0,0.13708536,0,0.07888973,0,0.11231475,0,0.11202483,0,295
https://bsky.app/profile/scalzi.com/post/3kntditajde2r,2024-03-16T17:22:14.903Z,at://did:plc:qvzn322kmcvd7xtnips5xaun/app.bsky.feed.post/3kntditajde2r,270,1,23,False,My flight was delayed and then we were rebooked on a flight to an entirely different airport with an additional connecting flight that won't get us home until tomorrow. We're going to that new airport and then renting a car so we can get home before sunrise.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,scalzi.com,scalzi.com,True,at://did:plc:qvzn322kmcvd7xtnips5xaun/app.bsky.feed.post/3kntditajde2r,0.007822373,0,0.42334303,0,0.35584986,0,0.4768965,0,0.26853967,0,0.4230628,0,0.84095114,1,0.09518812,0,0.15237163,0,0.061811548,0,0.12902409,0,0.16755858,0,294
https://bsky.app/profile/xoxogossipgita.bsky.social/post/3knubczrxdt2i,2024-03-17T02:15:52.140Z,at://did:plc:yddfcdhhinii6fj6hyulnzpk/app.bsky.feed.post/3knubczrxdt2i,238,36,13,False,If Goku was in Dune it would have gone down different,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,xoxogossipgita.bsky.social,xoxogossipgita.bsky.social,True,at://did:plc:yddfcdhhinii6fj6hyulnzpk/app.bsky.feed.post/3knubczrxdt2i,0.024967449,0,0.081717156,0,0.09889726,0,0.15668073,0,0.09474389,0,0.21116324,0,0.10194144,0,0.27454415,0,0.31720668,0,0.14727299,0,0.16510181,0,0.13703236,0,287
https://bsky.app/profile/mmasnick.bsky.social/post/3kntbjfyh7t2a,2024-03-16T16:46:47.340Z,at://did:plc:cak4klqoj3bqgk5rj6b4f5do/app.bsky.feed.post/3kntbjfyh7t2a,228,41,18,False,"Yup. The problem is always people. But people hate that. So they want to blame an ""algorithm"" because that sounds scary.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,mmasnick.bsky.social,mmasnick.bsky.social,True,at://did:plc:cak4klqoj3bqgk5rj6b4f5do/app.bsky.feed.post/3kntbjfyh7t2a,0.1104733,0,0.5085306,1,0.27179828,0,0.2769019,0,0.20733587,0,0.15872851,0,0.17958881,0,0.65222025,1,0.46546942,0,0.81939596,1,0.48045745,0,0.5920732,1,287
https://bsky.app/profile/phillewis.bsky.social/post/3knt32qath22s,2024-03-16T14:51:11.628Z,at://did:plc:jmte4w4x7ukciit6lci6ziau/app.bsky.feed.post/3knt32qath22s,222,41,22,False,"A treasurer for a parent teacher association with a Maryland middle school stole nearly $29,000 students raised through a candy sale He spent it on himself and online gambling sites such as DraftKings and FanDuel, a prosecutor said",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,phillewis.bsky.social,phillewis.bsky.social,False,at://did:plc:jmte4w4x7ukciit6lci6ziau/app.bsky.feed.post/3knt32qath22s,0.0926474,0,0.052212548,0,0.11651174,0,0.3568231,0,0.0855105,0,0.35106236,0,0.37711483,0,0.3684169,0,0.09714387,0,0.2929664,0,0.4767944,0,0.26905543,0,285
https://bsky.app/profile/sethcotlar.bsky.social/post/3knt5mr4qlk2s,2024-03-16T15:37:03.849Z,at://did:plc:miczfsfixolk42l7343z3bpd/app.bsky.feed.post/3knt5mr4qlk2s,217,55,11,True,"Watching Kellyanne Conway's ""alternative facts"" moment on 1/22/17 was hilariously absurd, but it also felt like falling off a cliff. In this post I reflect a bit on the humor and terror of our age of Trumpian lies. Post-truth, as Timothy Snyder says, is pre-fascism",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,sethcotlar.bsky.social,sethcotlar.bsky.social,False,at://did:plc:miczfsfixolk42l7343z3bpd/app.bsky.feed.post/3knt5mr4qlk2s,0.30136615,0,0.528082,1,0.12779967,0,0.35271278,0,0.132634,0,0.3163838,0,0.46858045,0,0.66017276,1,0.47522098,0,0.27428618,0,0.5233374,1,0.2650532,0,283
https://bsky.app/profile/restingdinoface.bsky.social/post/3knsxeltlvg24,2024-03-16T13:45:07.511Z,at://did:plc:mqi7e5uxunzy4o75w2ddii3a/app.bsky.feed.post/3knsxeltlvg24,201,69,11,False,"We shouldn’t be making new megafauna while the species already here are so imperiled, whether it’s giant trophy sheep or woolly mammoths. My latest for Slate.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,restingdinoface.bsky.social,restingdinoface.bsky.social,True,at://did:plc:mqi7e5uxunzy4o75w2ddii3a/app.bsky.feed.post/3knsxeltlvg24,0.059974585,0,0.12726861,0,0.3291235,0,0.49577835,0,0.08016376,0,0.3578942,0,0.18186125,0,0.35294384,0,0.42778924,0,0.4578543,0,0.4240285,0,0.33000746,0,281
https://bsky.app/profile/actualandyrichter.bsky.social/post/3kntbmc3wkt2a,2024-03-16T16:48:23.222Z,at://did:plc:uvnsaojku6unlw3zuhyt4lzp/app.bsky.feed.post/3kntbmc3wkt2a,246,27,8,False,Happy early St. Patrick’s Day to all those who will be sheltering in place!,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,actualandyrichter.bsky.social,actualandyrichter.bsky.social,False,at://did:plc:uvnsaojku6unlw3zuhyt4lzp/app.bsky.feed.post/3kntbmc3wkt2a,0.009424546,0,0.38804337,0,0.4745136,0,0.29645208,0,0.070737444,0,0.12199044,0,0.23667608,0,0.18226859,0,0.47103778,0,0.36445794,0,0.17662695,0,0.12512761,0,281
https://bsky.app/profile/porkchophair.bsky.social/post/3knsz2eo74o22,2024-03-16T14:15:11.828Z,at://did:plc:t7kdpy3p7qalbtjgvvea4unl/app.bsky.feed.post/3knsz2eo74o22,215,54,9,False,My first day in hell I accidentally bump into the meteor that killed the dinosaurs in the cafeteria. Everyone gasps. Satan drops his fork.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,porkchophair.bsky.social,porkchophair.bsky.social,False,at://did:plc:t7kdpy3p7qalbtjgvvea4unl/app.bsky.feed.post/3knsz2eo74o22,0.44933176,0,0.2638654,0,0.15857893,0,0.1690925,0,0.058662415,0,0.18124555,0,0.6878036,1,0.29139617,0,0.25772777,0,0.18985781,0,0.2292145,0,0.2623961,0,278
https://bsky.app/profile/rincewind.run/post/3kntgzothvp2q,2024-03-16T18:25:21.255Z,at://did:plc:6hit5rjdbmlnscmuk4bbtmuc/app.bsky.feed.post/3kntgzothvp2q,223,41,13,False,one of the things that sucks about working in tech is… I don’t want to be a techno-pessimist! I really wish I could feel optimistic and happy about the future we’re building but it’s hard not to look around and feel like all of the money and energy is being poured into making the world worse,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,rincewind.run,rincewind.run,True,at://did:plc:6hit5rjdbmlnscmuk4bbtmuc/app.bsky.feed.post/3kntgzothvp2q,0.36456755,0,0.66581947,1,0.5829298,1,0.41809615,0,0.3493656,0,0.34099117,0,0.6383139,1,0.38553914,0,0.60485584,1,0.5181051,1,0.4573871,0,0.34634236,0,277
https://bsky.app/profile/prufrockluvsong.bsky.social/post/3kntpdn7ewc26,2024-03-16T20:54:05.301Z,at://did:plc:ephqjyhfcguwb7drch63q5ym/app.bsky.feed.post/3kntpdn7ewc26,210,56,9,False,Them: if you could be any animal wha- Me: rotisserie chicken,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,prufrockluvsong.bsky.social,prufrockluvsong.bsky.social,False,at://did:plc:ephqjyhfcguwb7drch63q5ym/app.bsky.feed.post/3kntpdn7ewc26,0.21508642,0,0.14154164,0,0.10004715,0,0.09432412,0,0.1956059,0,0.10487753,0,0.22312969,0,0.31169125,0,0.30296245,0,0.27597088,0,0.29003835,0,0.2717336,0,275
https://bsky.app/profile/lamhfada.bsky.social/post/3knsu7us5hm2i,2024-03-16T12:48:47.450Z,at://did:plc:jvelfy3ft5pant7jfsu4p637/app.bsky.feed.post/3knsu7us5hm2i,179,90,4,True,"Sally Rooney in the Irish Times on the crimes against humanity in #Gaza. . ""If Biden is refusing to leverage these same resources in order to make Israel comply with US policy, the only reasonable conclusion is that this war is already US policy."" https://www.irishtimes.com/culture/books/2024/03/16/killing-in-gaza-has-been-supported-by-irelands-good-friend-in-the-white-house/",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,lamhfada.bsky.social,lamhfada.bsky.social,False,at://did:plc:jvelfy3ft5pant7jfsu4p637/app.bsky.feed.post/3knsu7us5hm2i,0.05799546,0,0.05726224,0,0.4363525,0,0.40090486,0,0.13020957,0,0.4360701,0,0.054694567,0,0.6241742,1,0.6646436,1,0.5547424,1,0.66344625,1,0.6349073,1,273
https://bsky.app/profile/nicholasgrossman.bsky.social/post/3knszz6in4i2a,2024-03-16T14:32:25.639Z,at://did:plc:756gaaeewovgn4axja34ajne/app.bsky.feed.post/3knszz6in4i2a,219,52,1,True,"As someone who thinks America over-personifies its politics, as if POTUS does everything himself—enemies too: Hitler, Saddam, etc.—I'm glad to see this @jbouie.bsky.social column reminding everyone you vote for an administration and a vision for the country, not for one person and their personality.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,nicholasgrossman.bsky.social,nicholasgrossman.bsky.social,False,at://did:plc:756gaaeewovgn4axja34ajne/app.bsky.feed.post/3knszz6in4i2a,0.08953904,0,0.7810768,1,0.58401513,1,0.73625755,1,0.46343696,0,0.49374798,0,0.456865,0,0.3783741,0,0.086419865,0,0.58824086,1,0.31922668,0,0.27981904,0,272
https://bsky.app/profile/kilgoretrout.bsky.social/post/3kntt5cgf6k25,2024-03-16T22:02:07.621Z,at://did:plc:yxavlmxjv2j2nwvjesmq5ogl/app.bsky.feed.post/3kntt5cgf6k25,241,10,21,False,know what I wanted to know in life about fishtanks? nothing. jack shit. could have died happy in ignorance. now I’m doing water & medium changes like I’m defusing a homemade bomb so I don’t accidentally murder a billion bacteria and crash the nitrogen cycle,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,kilgoretrout.bsky.social,kilgoretrout.bsky.social,False,at://did:plc:yxavlmxjv2j2nwvjesmq5ogl/app.bsky.feed.post/3kntt5cgf6k25,0.6027529,1,0.33703154,0,0.19381917,0,0.22901386,0,0.109343514,0,0.28608742,0,0.64216983,1,0.3227865,0,0.31134543,0,0.22817528,0,0.32962507,0,0.24663772,0,272
https://bsky.app/profile/chantalalive.bsky.social/post/3kntip4zk7d2e,2024-03-16T18:55:14.597Z,at://did:plc:ivi23zcn3xw6kthcafykdlsf/app.bsky.feed.post/3kntip4zk7d2e,204,66,2,True,Frankly it should not be as ok for people to express that they think mentally ill people & homeless people are a problem society needs to solve by incarcerating. Because that’s wrong. It’s a tragedy of this world that this perspective is so normalized many will never question it.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,chantalalive.bsky.social,chantalalive.bsky.social,True,at://did:plc:ivi23zcn3xw6kthcafykdlsf/app.bsky.feed.post/3kntip4zk7d2e,0.147767,0,0.33484155,0,0.77393866,1,0.36627778,0,0.21323243,0,0.3544385,0,0.08617879,0,0.69900763,1,0.5004406,1,0.7827782,1,0.88487774,1,0.5390935,1,272
https://bsky.app/profile/premeemohamed.com/post/3knuanjgw4l22,2024-03-17T02:03:50.472Z,at://did:plc:guerg6x6poqpkedj6w2cbx7q/app.bsky.feed.post/3knuanjgw4l22,236,8,26,False,"Please enjoy your very last look at Fiasco the cat, RIP, who just jumped up onto my desk, licked my raspberry danish, and ran into the hallway as if that was some kind of escape I am going to make him into a HAT",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,premeemohamed.com,premeemohamed.com,True,at://did:plc:guerg6x6poqpkedj6w2cbx7q/app.bsky.feed.post/3knuanjgw4l22,0.3977292,0,0.39026847,0,0.4917248,0,0.3845289,0,0.18398336,0,0.2384713,0,0.7314316,1,0.101989314,0,0.21127523,0,0.037159774,0,0.093707435,0,0.051330358,0,270
https://bsky.app/profile/tomtomorrow.bsky.social/post/3kntijqusvs2r,2024-03-16T18:52:14.226Z,at://did:plc:nehvjrqlcz766irejep43jnw/app.bsky.feed.post/3kntijqusvs2r,234,7,29,False,"There's a commenter on DK who pops up every week or two to say ""Sparky is no Opus!"" and it's like, ok buddy, it's true, these are two entirely different comics that both happen to feature penguins. Do you pop up in Garfield comments shouting ""This is no Heathcliff!""",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,tomtomorrow.bsky.social,tomtomorrow.bsky.social,True,at://did:plc:nehvjrqlcz766irejep43jnw/app.bsky.feed.post/3kntijqusvs2r,0.043646812,0,0.15597202,0,0.12779967,0,0.39338306,0,0.48836628,0,0.4230628,0,0.31420925,0,0.46868595,0,0.055765554,0,0.2675741,0,0.2292145,0,0.09395382,0,270
https://bsky.app/profile/lawyersheryl.com/post/3knto3nfhkg26,2024-03-16T20:31:43.168Z,at://did:plc:queiogp4cavuzrnq4k3hxh6t/app.bsky.feed.post/3knto3nfhkg26,205,35,29,True,Thinking about the judge who said this week at a hearing that disabled client “has to take personal responsibility for [their] disability” and told me “if carried to its logical extreme your argument means the disabled could never be denied any life necessity on account of their disability forever.”,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,lawyersheryl.com,lawyersheryl.com,True,at://did:plc:queiogp4cavuzrnq4k3hxh6t/app.bsky.feed.post/3knto3nfhkg26,0.032863233,0,0.4432165,0,0.600691,1,0.3858881,0,0.3658467,0,0.55374026,1,0.32287985,0,0.53018296,1,0.39864075,0,0.53116477,1,0.5511589,1,0.31110135,0,269
https://bsky.app/profile/astrokatie.com/post/3kntc4ibc3322,2024-03-16T16:57:26.482Z,at://did:plc:62gdkmpwa7xme36getyqnem3/app.bsky.feed.post/3kntc4ibc3322,220,19,30,False,"Without SpaceX rockets, NASA astronauts can only go to the ISS on the Soyuz. I suspect if any restrictions are placed on any of Musk’s government contracts, it could force a complete reliance on Roscosmos for US human spaceflight. Which might not be desirable for several reasons.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,astrokatie.com,astrokatie.com,False,at://did:plc:62gdkmpwa7xme36getyqnem3/app.bsky.feed.post/3kntc4ibc3322,0.030859824,0,0.05557129,0,0.15372267,0,0.6632537,1,0.14603578,0,0.5835622,1,0.043866858,0,0.1416307,0,0.5397074,1,0.22172096,0,0.05783842,0,0.11523164,0,269
https://bsky.app/profile/pairofclaws.bsky.social/post/3knszuwxg2s2h,2024-03-16T14:30:02.324Z,at://did:plc:wxw27ws4be6vkv7zoenmfyb4/app.bsky.feed.post/3knszuwxg2s2h,211,50,6,False,"Burying my gays, watering them, applying fertilizer, keeping them in partial sun, harvesting them in autumn so I have enough gays to get me through the winter.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,pairofclaws.bsky.social,pairofclaws.bsky.social,False,at://did:plc:wxw27ws4be6vkv7zoenmfyb4/app.bsky.feed.post/3knszuwxg2s2h,0.6407703,1,0.24240397,0,0.15131176,0,0.33941016,0,0.06499113,0,0.26898047,0,0.6004521,1,0.18526137,0,0.23422225,0,0.3948748,0,0.19656126,0,0.23887523,0,267
https://bsky.app/profile/mondomascots.bsky.social/post/3kntwnnbyzx2t,2024-03-16T23:04:57.028Z,at://did:plc:rkreojkpystqvcsz3gy4mk7g/app.bsky.feed.post/3kntwnnbyzx2t,227,38,1,False,"Emuemu-san, an expressionless egg-shaped seagull, is the mascot of the Minatomirai train line in Yokohama, Japan.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,mondomascots.bsky.social,mondomascots.bsky.social,False,at://did:plc:rkreojkpystqvcsz3gy4mk7g/app.bsky.feed.post/3kntwnnbyzx2t,0.024967449,0,0.03586625,0,0.095743746,0,0.3845289,0,0.07841389,0,0.2282475,0,0.3036825,0,0.13358127,0,0.09533966,0,0.11165224,0,0.08803763,0,0.056099605,0,266
https://bsky.app/profile/notalawyer.bsky.social/post/3kntshvvg6s2h,2024-03-16T21:50:08.380Z,at://did:plc:2xzjzuyrgz6dmjy2xdhlawgl/app.bsky.feed.post/3kntshvvg6s2h,242,17,6,False,"the in-person, pitter-patter debate format is just completely detached from what it aspires to be, and it's a waste of time for scholars to engage in it, especially with the younger generation of ""debaters"" who built their careers around popping up in YouTube compilations",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,notalawyer.bsky.social,notalawyer.bsky.social,False,at://did:plc:2xzjzuyrgz6dmjy2xdhlawgl/app.bsky.feed.post/3kntshvvg6s2h,0.09481675,0,0.11183177,0,0.097840905,0,0.3954315,0,0.11646001,0,0.12534684,0,0.3282414,0,0.61222875,1,0.042881772,0,0.7808092,1,0.37153354,0,0.32255816,0,265
https://bsky.app/profile/pardoguerra.bsky.social/post/3knu6hlwo422n,2024-03-17T01:24:43.892Z,at://did:plc:jcjgbf65de5zmmlsmoygxth3/app.bsky.feed.post/3knu6hlwo422n,206,49,9,False,You’d be surprised to know there was an Irish battalion that fought against the US army when they invaded Mexico in 1846. This burrito is tradition! https://en.m.wikipedia.org/wiki/Saint_Patrick%27s_Battalion,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,pardoguerra.bsky.social,pardoguerra.bsky.social,False,at://did:plc:jcjgbf65de5zmmlsmoygxth3/app.bsky.feed.post/3knu6hlwo422n,0.077668175,0,0.2974811,0,0.24012628,0,0.6023727,1,0.31097922,0,0.5751816,1,0.4477013,0,0.18526137,0,0.059058722,0,0.3189501,0,0.14124513,0,0.16942513,0,264
https://bsky.app/profile/clairewillett.bsky.social/post/3kntjz2ev432z,2024-03-16T19:18:40.984Z,at://did:plc:7qiuhllywd7skoiqadlya3ry/app.bsky.feed.post/3kntjz2ev432z,204,54,5,False,the lorem ipsum-ification of all our media because of AI trash is so maddening,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,clairewillett.bsky.social,clairewillett.bsky.social,False,at://did:plc:7qiuhllywd7skoiqadlya3ry/app.bsky.feed.post/3kntjz2ev432z,0.4269174,0,0.29025218,0,0.06067711,0,0.075639054,0,0.07241507,0,0.055795196,0,0.26685292,0,0.59278655,1,0.2551007,0,0.6347206,1,0.64929765,1,0.5343149,1,263
